text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
The role of erectile dysfunction drugs in the promotion and progression of prostate cancer and melanoma: https://t.co/Ini6MYCAL4 https://t.co/YoU1V6DgF5,en,Canada 🇨🇦,,,,4UWell,Fri Feb 15 03:41:09 +0000 2019,0,0,0,1,FALSE
PDE5Is for erectile dysfunction in hypogonadal men are not enough. T substitution is necessary #essm19 #workshop https://t.co/QVu4Qo5F8A,en,"Toronto, Ontario",,,,DrJohnAquino,Fri Feb 15 03:02:04 +0000 2019,0,0,0,1,FALSE
Pfizer holds lead in erectile dysfunction market as Viagra sales fall https://t.co/x4Q5eWqT9n,en,"Ontario, Canada",,,,Brian_Uberig,Fri Feb 15 00:30:06 +0000 2019,0,0,0,0,FALSE
Can you enjoy a robust sex life despite erectile dysfunction? https://t.co/rQrEvFKIPw #sexualhealth #ED #erectiledysfunction #menshealth #youareunltd,en,"Toronto, Ontario",,,,YOUAREUNLTD,Thu Feb 14 17:45:16 +0000 2019,0,0,0,0,FALSE
Searches for Viagra spike higher than searches for flowers on Valentine's Day! https://t.co/dh821TL6Z6 https://t.co/P0mLH2oqUj,en,"Toronto, Ontario",,,,rogerpharmd,Thu Feb 14 16:09:58 +0000 2019,0,0,0,0,FALSE
"Pfizer still holds the lead in the erectile dysfunction market even as Viagra sales falter: Pfizer holds a lead in the erectile dysfunction market even as generics erode sales of its once-blockbuster male libido treatment, Viagra. According to GoodRx, 65… https://t.co/ubbA1i2XSv",en,"Toronto, on, Canada",,,,yanhaica1,Thu Feb 14 15:36:55 +0000 2019,0,0,0,1,FALSE
Q9: Do you think there is enough support for men with erectile dysfunction and associated issues?#learnmoreaboutED https://t.co/UpRnpB1Qgc,en,"Edmonton, Alberta",,,,MensShedsYEG,Thu Feb 14 14:08:33 +0000 2019,0,0,0,1,FALSE
"Are you looking for Erectile Dysfunction therapy in the Montreal area? Check out Steinberg Urology located at 6900 Boulevard Décarie, Suite M270. They offer the innovative ED1000 shock wave therapy. Find out more at https://t.co/BUpdbUjEL2  #ED1000 @SteinbergUrology https://t.co/rKhQFhRIBB",en,Toronto,,,,FMaryduggan,Thu Feb 14 13:44:53 +0000 2019,0,0,0,1,FALSE
RT TechCrunch : Meet the latest startup tackling the sensitive and tricky subject of erectile dysfunction https://t.co/hE7S07Dqby,en,"Toronto, Ontario",,,,stanleysuen,Thu Feb 14 08:05:13 +0000 2019,0,0,0,0,FALSE
"Vegetables instead of Viagra? In a new episode of The Exam Room podcast, Chuck Carroll and Steve Neabore, M.D., talk about why the cure for erectile dysfunction is more likely to be found... https://t.co/014X2DRxu3",en,"Vancouver, Canada",,,,IanYeo,Thu Feb 14 03:06:18 +0000 2019,0,0,0,0,FALSE
"Watermelon is loaded with lycopene, an antioxidant that’s good for your heart, prostate, and skin. https://t.co/7jSI0FJ5kE https://t.co/KOfVofHwIG",en,"Ottawa, Canada",,,,Whitewolf1126,Thu Feb 14 01:57:24 +0000 2019,0,0,0,1,FALSE
"Watermelon is loaded with lycopene, an antioxidant that’s good for your heart, prostate, and skin. https://t.co/7jSI0FJ5kE https://t.co/KOfVofHwIG",en,"Saskatoon, Saskatchewan",,,,VardyVicki,Thu Feb 14 01:48:43 +0000 2019,0,0,0,1,FALSE
"Men, if you’re taking medication for erectile dysfunction, think about your diet. Some foods and drinks interact with these drugs, which might lower your chances of getting an erection. https://t.co/BcsnJb9kwl https://t.co/BSDux4OJmX",en,"Kingston, Ontario, Canada",,,,cassiedionnept,Wed Feb 13 22:51:06 +0000 2019,0,0,0,1,FALSE
"Glutathione levels in patients with erectile dysfunction, with or without diabetes mellitus. - PubMed - NCBI https://t.co/luPjosQl67",en,"New Brunswick, Canada",,,,bioactive,Wed Feb 13 21:50:48 +0000 2019,0,0,0,0,FALSE
Peter Sam Stuggles With Erectile Dysfunction &amp; Other Stories https://t.co/v8aUxtH8bw,en,"Nova Scotia, Canada",,,,BradyLikesTrain,Wed Feb 13 21:45:24 +0000 2019,0,0,0,1,FALSE
[TECHCRUNCH] Numan is a startup which aims to tackle your tackle problem: erectile dysfunction https://t.co/DANWiIheM6,en,Canada,,,,DavidPapp,Wed Feb 13 16:15:05 +0000 2019,0,0,0,0,FALSE
Numan is a startup which aims to tackle your tackle problem: erectile dysfunction https://t.co/AN2e7DLDdz https://t.co/w8HhaYH95H,en,"Vancouver, British Columbia",,,,johnkoetsier,Wed Feb 13 16:06:34 +0000 2019,0,0,0,0,FALSE
I was going to audition for a Cialis commercial but erectile dysfunction isn't a part of my life.,en,"Brampton, Ontario",,,,pete7630,Wed Feb 13 04:26:38 +0000 2019,0,0,0,1,FALSE
"@_Its_Aimy Corn flakes are made of corn, which is full of starch, which the body converts to sugar, which causes diabetes, which can cause erectile dysfunction.  

Wow, Kellog's was playing 5th dimensional chess.",en,"Napanee, Ontario",,,,devioustrevor,Tue Feb 12 21:46:39 +0000 2019,0,0,0,0,FALSE
@sassypants81 I got a lot to say about erectile dysfunction and my lawn. (Separate issues),en,Halifax,,,,GornWith,Tue Feb 12 20:34:41 +0000 2019,0,0,0,0,FALSE
How Mindfulness Meditation Can Benefit Your Sex Life written by my friend ⁦@JustinLehmiller⁩ with some great references to our research at ⁦@ubcshl⁩ ⁦@INTROSPPECT⁩  https://t.co/xkd6I6v8nB,en,"Vancouver, British Columbia",,,,INTROSPPECT,Tue Feb 12 17:00:50 +0000 2019,0,0,0,1,FALSE
"CaverStem™
Want to know if CaverStem is for you?
Want to live life to the fullest?
Want an all natural treatment?

https://t.co/EGqYFIfTTk …

Clinical Trials: The #studies focusing on SCs for the treatment of erectile dysfunction (ED) has increased.
@CaverStem #caverstem https://t.co/ktSuWyncqv",en,Kingston Ontario,,,,OTCBUL,Tue Feb 12 05:39:38 +0000 2019,0,0,0,1,FALSE
"white ppl really think learning their partner's ""love language"" will cure erectile dysfunction lol",en,"Edmonton, Canada",,,,alanjameswords,Mon Feb 11 22:05:14 +0000 2019,0,0,0,1,FALSE
https://t.co/0ArllbxL8h,und,"Kelowna, British Columbia",,,,_sexualwellness,Mon Feb 11 19:58:52 +0000 2019,0,0,0,0,FALSE
Erectile Dysfunction affects most men at some point in their lives. Betty has great products that can help  https://t.co/q7Z8udyWQU,en,United States / Canada,,,,BettysToyBox,Mon Feb 11 18:30:23 +0000 2019,0,0,0,0,FALSE
"really regretting finding Hobo Johnson on my Spotify Discover Weekly. I love twee stuff, but come on this is like slam poetry with instrumentals from a movie about erectile dysfunction ruining a marriage",en,Canada,,,,Bugattus,Mon Feb 11 17:25:29 +0000 2019,0,0,0,1,FALSE
"@jenniferjmedina They're blaming GG for all sorts of things: the alt-right, Trump getting elected, their erectile dysfunction... Gosh, I wish they kept it simple and stuck with the sexism angle.",en,Canada,,,,RyanD86,Mon Feb 11 16:28:38 +0000 2019,0,0,0,0,FALSE
CP24 keep showing an erectile dysfunction commercial. I wonder how excited the guy in the flyer feels about being the face of it.,en,Down Under Up North,,,,aussieinTO,Mon Feb 11 15:19:35 +0000 2019,0,0,0,0,FALSE
Smoking can make you twice as likely to develop erectile dysfunction.,en,"New Brunswick, Canada",,,,coady7771,Mon Feb 11 12:12:00 +0000 2019,0,0,0,1,FALSE
"@kirszche ""I gave him depression because I knew it led to erectile dysfunction. I'm basically a hero""",en,canada,,,,Iaurencin,Mon Feb 11 03:06:26 +0000 2019,0,0,0,0,FALSE
"The discovery of the first genetic risk factor associated with erectile dysfunction can open the door to new gene-based therapies! #BIOM4110

https://t.co/sZgdcNcGrD",en,"Guelph, Ontario",,,,Alicia_atGuelph,Mon Feb 11 02:08:40 +0000 2019,0,0,0,0,FALSE
@ida_skibenes @brycetache I thought ED meant erectile dysfunction. Don't tell me you've had the oper....... Oh no!,en,"Vancouver Island, B.C. Canada ",,,,col0320,Sun Feb 10 07:26:38 +0000 2019,0,0,0,0,FALSE
Them dudes who only want head and no cheeks medium key got erectile dysfunction,en,in yo head rent free,,,,IWillRobYoBel,Sun Feb 10 04:11:40 +0000 2019,0,0,0,0,FALSE
"@leeleeb50 @ida_skibenes @brycetache Well Eating Disorder, yes, of course, because when my mind immediately went to Erectile Dysfunction, I thought, nah...that ain’t right.  Seriously though, you have a great friend there!",en,Earth - 3rd Rock From The Sun,,,,EmpireTweety,Sat Feb 09 19:20:01 +0000 2019,0,0,0,0,FALSE
"@dfagan131 @YouHadOneJ0B No wonder he's sad! That or erectile dysfunction ... a depressed ""Woody"" ... I mean talk to your doctor.",en,"British Columbia, Canada",,,,happyfacemug,Sat Feb 09 17:45:58 +0000 2019,0,0,0,0,FALSE
@PeterFaberSP @_SusanSams @Dmozaffarian @low_carb_doc Neal! Not Neil. You have been fed half a story brother. Good luck with your dementia and erectile dysfunction. Humans are not carnivores. You still haven't explained why we have 6 amylase salivary glands,en,The garden,,,,drunkvegans,Sat Feb 09 17:39:31 +0000 2019,0,3,0,0,FALSE
"Will repeatedly viewing XXX movies cause ""porn-induced erectile dysfunction?"" Science says no. https://t.co/FtSmBTP2zY https://t.co/lUdNBJEGG4",en,Canada,,,,The_Blaylock,Sat Feb 09 04:28:29 +0000 2019,0,0,0,1,FALSE
"In a recent study, Erectile Dysfunction was strongly associated with #depression, poor self-perceived health status, and lower urinary tract symptoms  The prevalence and severity of ED increased with an increasing number of risk factors. #openaccess #ED https://t.co/b6RI9kbXWN https://t.co/PqwVHIhOP4",en,"Toronto, Ontario",,,,MensHealth_Ont,Sat Feb 09 03:24:38 +0000 2019,0,0,0,1,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year... https://t.co/WZkuX2RdfS,en,Toronto Ontario Canada,,,,cg_curtis,Fri Feb 08 22:34:45 +0000 2019,0,0,0,0,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year... https://t.co/YSg0tFPnP1,en,Toronto Ontario Canada,,,,cg_curtis,Fri Feb 08 22:34:23 +0000 2019,0,0,0,0,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year... https://t.co/eswU27dz9E,en,Toronto Ontario Canada,,,,cg_curtis,Fri Feb 08 22:33:58 +0000 2019,0,0,0,0,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year... https://t.co/5jdeeEedGd,en,Toronto Ontario Canada,,,,cg_curtis,Fri Feb 08 22:33:35 +0000 2019,0,0,0,0,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year... https://t.co/6g6Zpgc4l7,en,Toronto Ontario Canada,,,,cg_curtis,Fri Feb 08 22:24:41 +0000 2019,0,0,0,0,FALSE
My @CLToronto Jason laugh😂 when I told him about #MeToo #piccrew Sherri's #Boyfriend's #sexual inadequacy of limp dick syndrome or better known as erectile dysfunction as I recall how she complained for a year on her @instagram of how she wasn't getting any before she blocked me https://t.co/xswzf1xKkA,en,Toronto Ontario Canada,Canada,CA,"[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]",cg_curtis,Fri Feb 08 22:01:31 +0000 2019,0,0,0,0,FALSE
VALHALLA JAVA ALMIGHTY BL!!!APRIL 24-MAY 23!!! CELEBRATING 2O YEARS O’ SONIC BREWTALITY w/CONAN/ATOMIC BITCHWAX &amp; a HIGH FIBER DIET for FULL LOWER BOWEL BLOWOUT GOODNESS &amp; The ELIMINATION O’ ERECTILE DYSFUNCTION!!! tBLSt SDMF @WyldeAudio @DeathWishCoffee https://t.co/5giWjgtR0R,en,"Ontario, Canada",,,,hotgutinaford37,Fri Feb 08 21:25:44 +0000 2019,0,0,0,1,FALSE
How Mindfulness Meditation Can Benefit Your Sex Life written by my friend ⁦@JustinLehmiller⁩ with some great references to our research at ⁦@ubcshl⁩ ⁦@INTROSPPECT⁩  https://t.co/xkd6I6v8nB,en,"Vancouver, British Columbia",,,,DrDorothyShaw,Fri Feb 08 20:53:43 +0000 2019,0,0,0,1,FALSE
Exercise Can Help Prevent and Treat Erectile Dysfunction  https://t.co/s7d1pY3GwX,en,"Calgary, AB, Canada",,,,DrTrinaRead,Fri Feb 08 20:26:35 +0000 2019,0,0,0,1,FALSE
"@arianadecade @arisurvival Animal products contain cholesterol, plant based foods don’t. So literally vegans circulation is better, meaning blood flow to certain areas is increased. High cholesterol causes many heart diseases and one of the first symptoms is erectile dysfunction in men.",en,Canada,,,,LeesaJustine,Fri Feb 08 20:03:46 +0000 2019,0,0,0,0,FALSE
How Mindfulness Meditation Can Benefit Your Sex Life written by my friend ⁦@JustinLehmiller⁩ with some great references to our research at ⁦@ubcshl⁩ ⁦@INTROSPPECT⁩  https://t.co/xkd6I6v8nB,en,"Vancouver, British Columbia",,,,ubcshr,Fri Feb 08 19:12:48 +0000 2019,0,0,0,1,FALSE
"@JonKUhlerLPC Saluti please find the unroll here: Thread by @JonKUhlerLPC: ""So, just how big of a problem is porn in the lives of young men. This statistic re. Erectile Dysfunction speaks volumes. […]"" https://t.co/ITDTo2HqAL
Have a good day. 🤖",en,Wherever threads are written..,,,,threadreaderapp,Fri Feb 08 18:58:01 +0000 2019,0,0,0,0,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,"Calgary, AB, Canada",,,,EleMira_,Fri Feb 08 18:57:40 +0000 2019,0,0,0,1,FALSE
How Mindfulness Meditation Can Benefit Your Sex Life written by my friend ⁦@JustinLehmiller⁩ with some great references to our research at ⁦@ubcshl⁩ ⁦@INTROSPPECT⁩  https://t.co/xkd6I6v8nB,en,"Vancouver, British Columbia",,,,DrLoriBrotto,Fri Feb 08 18:38:44 +0000 2019,0,0,8,0,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,"Quebec, Canada",,,,Kimibananza,Fri Feb 08 15:24:36 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,Toronto ON,,,,fredric_wertham,Fri Feb 08 15:24:17 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,Canada,,,,intr0vertdragon,Fri Feb 08 12:46:32 +0000 2019,0,0,0,1,FALSE
"「EDは死んだ」

このEDは人名の方ではなくて、Erectile Dysfunctionの略で「勃起障害」あるいは「勃起不全」と訳されます。

It's a guy thing.
男性固有の問題です。

エドというのはありふれた名前ですが、この病気の発症率はエドという人の割合より高いとあります。 https://t.co/C94PA2Ghtu",ja,Japan,,,,power4game,Fri Feb 08 10:15:46 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,"Alberta, Canada",,,,adamwilson99,Fri Feb 08 08:18:11 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,Canada,,,,heyguysimhoward,Fri Feb 08 06:06:21 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,black lives matter,,,,logtheestallion,Fri Feb 08 04:58:17 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,Canada,,,,MrBridau,Fri Feb 08 04:42:53 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,"Toronto, ON",,,,Spin2Win2,Fri Feb 08 03:23:22 +0000 2019,0,0,0,1,FALSE
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website https://t.co/kdkUvtMC19 https://t.co/P7KgrdeHya,en,"Toronto, Ontario",,,,PatchfaceTF,Fri Feb 08 03:21:48 +0000 2019,0,0,0,1,FALSE
